treatment	id	game	period	choice	other_choice	session
Tournament	34	5	6	c	d	comp_3
Tournament	34	5	7	d	d	comp_3
Tournament	34	5	8	d	d	comp_3
Tournament	34	5	9	d	d	comp_3
Tournament	34	5	10	d	d	comp_3
Tournament	34	6	1	d	c	comp_3
Tournament	34	6	2	c	c	comp_3
Tournament	34	6	3	c	c	comp_3
Tournament	34	6	4	d	c	comp_3
Tournament	34	7	1	d	d	comp_3
Tournament	34	7	2	c	d	comp_3
Tournament	34	7	3	d	d	comp_3
Tournament	34	7	4	d	d	comp_3
Tournament	34	7	5	d	d	comp_3
Tournament	34	7	6	d	d	comp_3
Tournament	34	7	7	d	d	comp_3
Tournament	34	7	8	d	d	comp_3
Tournament	34	7	9	d	d	comp_3
Tournament	34	8	1	d	c	comp_3
Tournament	34	8	2	c	c	comp_3
Tournament	34	8	3	c	c	comp_3
Tournament	34	8	4	d	d	comp_3
Tournament	34	8	5	c	d	comp_3
Tournament	34	9	1	d	c	comp_3
Tournament	34	10	1	d	d	comp_3
Tournament	34	10	2	d	d	comp_3
Tournament	34	10	3	c	d	comp_3
Tournament	34	10	4	d	c	comp_3
Tournament	34	10	5	c	c	comp_3
Tournament	34	10	6	c	c	comp_3
Tournament	34	11	1	d	c	comp_3
Tournament	34	11	2	c	d	comp_3
Tournament	34	12	1	d	d	comp_3
Tournament	34	13	1	d	d	comp_3
Tournament	34	13	2	c	d	comp_3
Tournament	34	13	3	d	d	comp_3
Tournament	34	13	4	d	d	comp_3
Tournament	34	13	5	d	d	comp_3
Tournament	34	13	6	d	d	comp_3
Tournament	34	13	7	d	d	comp_3
Tournament	34	13	8	d	d	comp_3
Tournament	34	13	9	d	d	comp_3
Tournament	34	13	10	d	d	comp_3
Tournament	34	13	11	d	d	comp_3
Tournament	34	14	1	d	c	comp_3
Tournament	34	14	2	c	d	comp_3
Tournament	34	15	1	d	d	comp_3
Tournament	34	15	2	c	d	comp_3
Tournament	34	16	1	d	c	comp_3
Tournament	34	16	2	c	d	comp_3
Tournament	34	17	1	d	d	comp_3
Tournament	34	17	2	d	d	comp_3
Tournament	34	17	3	d	d	comp_3
Tournament	34	17	4	d	d	comp_3
Tournament	34	17	5	d	d	comp_3
Tournament	34	17	6	d	d	comp_3
Tournament	34	17	7	d	d	comp_3
Tournament	34	17	8	d	d	comp_3
Tournament	34	17	9	d	d	comp_3
Tournament	34	18	1	c	c	comp_3
Tournament	34	18	2	d	c	comp_3
Tournament	34	18	3	c	d	comp_3
Tournament	34	18	4	c	d	comp_3
Tournament	34	19	1	c	c	comp_3
Tournament	34	19	2	c	d	comp_3
Tournament	34	19	3	d	d	comp_3
Tournament	34	19	4	d	d	comp_3
Tournament	34	19	5	d	c	comp_3
Tournament	34	19	6	c	d	comp_3
Tournament	34	19	7	d	d	comp_3
Tournament	34	20	1	c	d	comp_3
Tournament	34	20	2	d	d	comp_3
Tournament	34	21	1	d	c	comp_3
Tournament	34	21	2	c	c	comp_3
Tournament	34	21	3	d	c	comp_3
Tournament	34	21	4	c	d	comp_3
Tournament	34	22	1	d	c	comp_3
Tournament	34	22	2	d	d	comp_3
Tournament	34	22	3	d	d	comp_3
Tournament	34	22	4	c	d	comp_3
Tournament	34	22	5	d	d	comp_3
Tournament	34	22	6	c	d	comp_3
Tournament	34	22	7	d	d	comp_3
Tournament	34	22	8	d	d	comp_3
Tournament	34	22	9	d	d	comp_3
Tournament	34	23	1	d	c	comp_3
Tournament	34	23	2	c	d	comp_3
Tournament	34	23	3	c	d	comp_3
Tournament	34	23	4	d	c	comp_3
Tournament	34	23	5	c	d	comp_3
Tournament	34	23	6	d	c	comp_3
Tournament	34	23	7	c	c	comp_3
Tournament	34	23	8	c	c	comp_3
Tournament	34	23	9	c	c	comp_3
Tournament	34	23	10	c	c	comp_3
Tournament	34	23	11	c	c	comp_3
Tournament	34	23	12	c	c	comp_3
Tournament	35	1	1	c	c	comp_3
Tournament	35	1	2	c	c	comp_3
Tournament	35	2	1	c	c	comp_3
Tournament	35	2	2	d	c	comp_3
Tournament	35	2	3	d	d	comp_3
Tournament	35	2	4	c	d	comp_3
Tournament	35	2	5	d	c	comp_3
Tournament	35	2	6	c	d	comp_3
Tournament	35	2	7	c	c	comp_3
Tournament	35	2	8	c	d	comp_3
Tournament	35	3	1	c	c	comp_3
Tournament	35	4	1	c	c	comp_3
Tournament	35	5	1	d	d	comp_3
Tournament	35	5	2	d	d	comp_3
Tournament	35	5	3	d	d	comp_3
Tournament	35	5	4	d	d	comp_3
Tournament	35	5	5	d	d	comp_3
Tournament	35	5	6	c	d	comp_3
Tournament	35	5	7	d	d	comp_3
Tournament	35	5	8	d	d	comp_3
Tournament	35	5	9	d	d	comp_3
Tournament	35	5	10	d	d	comp_3
Tournament	35	6	1	c	d	comp_3
Tournament	35	6	2	c	c	comp_3
Tournament	35	6	3	c	c	comp_3
Tournament	35	6	4	c	d	comp_3
Tournament	35	7	1	d	c	comp_3
Tournament	35	7	2	d	c	comp_3
Tournament	35	7	3	c	d	comp_3
Tournament	35	7	4	c	c	comp_3
Tournament	35	7	5	c	c	comp_3
Tournament	35	7	6	c	c	comp_3
Tournament	35	7	7	c	c	comp_3
Tournament	35	7	8	c	c	comp_3
Tournament	35	7	9	c	c	comp_3
Tournament	35	8	1	c	d	comp_3
Tournament	35	8	2	c	c	comp_3
Tournament	35	8	3	c	c	comp_3
Tournament	35	8	4	d	d	comp_3
Tournament	35	8	5	d	c	comp_3
Tournament	35	9	1	c	d	comp_3
Tournament	35	10	1	d	d	comp_3
Tournament	35	10	2	d	d	comp_3
Tournament	35	10	3	d	c	comp_3
Tournament	35	10	4	c	d	comp_3
Tournament	35	10	5	c	c	comp_3
Tournament	35	10	6	c	c	comp_3
Tournament	35	11	1	d	c	comp_3
Tournament	35	11	2	c	d	comp_3
Tournament	35	12	1	c	c	comp_3
Tournament	35	13	1	c	d	comp_3
Tournament	35	13	2	d	d	comp_3
Tournament	35	13	3	d	d	comp_3
Tournament	35	13	4	d	d	comp_3
Tournament	35	13	5	c	d	comp_3
Tournament	35	13	6	d	d	comp_3
Tournament	35	13	7	d	d	comp_3
Tournament	35	13	8	d	d	comp_3
Tournament	35	13	9	d	d	comp_3
Tournament	35	13	10	d	d	comp_3
Tournament	35	13	11	d	d	comp_3
Tournament	35	14	1	c	c	comp_3
Tournament	35	14	2	c	c	comp_3
Tournament	35	15	1	c	c	comp_3
Tournament	35	15	2	c	c	comp_3
Tournament	35	16	1	c	c	comp_3
Tournament	35	16	2	c	d	comp_3
Tournament	35	17	1	c	d	comp_3
Tournament	35	17	2	c	c	comp_3
Tournament	35	17	3	c	d	comp_3
Tournament	35	17	4	d	d	comp_3
Tournament	35	17	5	d	d	comp_3
Tournament	35	17	6	c	d	comp_3
Tournament	35	17	7	c	d	comp_3
Tournament	35	17	8	d	d	comp_3
Tournament	35	17	9	d	d	comp_3
Tournament	35	18	1	d	c	comp_3
Tournament	35	18	2	c	d	comp_3
Tournament	35	18	3	c	d	comp_3
Tournament	35	18	4	d	d	comp_3
Tournament	35	19	1	c	c	comp_3
Tournament	35	19	2	c	d	comp_3
Tournament	35	19	3	d	c	comp_3
Tournament	35	19	4	c	d	comp_3
Tournament	35	19	5	d	d	comp_3
Tournament	35	19	6	d	d	comp_3
Tournament	35	19	7	d	d	comp_3
Tournament	35	20	1	c	c	comp_3
Tournament	35	20	2	c	c	comp_3
Tournament	35	21	1	c	d	comp_3
Tournament	35	21	2	c	c	comp_3
Tournament	35	21	3	c	d	comp_3
Tournament	35	21	4	d	c	comp_3
Tournament	35	22	1	c	c	comp_3
Tournament	35	22	2	c	c	comp_3
Tournament	35	22	3	c	c	comp_3
Tournament	35	22	4	c	c	comp_3
Tournament	35	22	5	c	c	comp_3
Tournament	35	22	6	c	c	comp_3
Tournament	35	22	7	c	c	comp_3
Tournament	35	22	8	d	c	comp_3
Tournament	35	22	9	d	d	comp_3
Tournament	35	23	1	c	c	comp_3
Tournament	35	23	2	c	c	comp_3
Tournament	35	23	3	c	c	comp_3
Tournament	35	23	4	c	d	comp_3
Tournament	35	23	5	d	d	comp_3
Tournament	35	23	6	d	d	comp_3
Tournament	35	23	7	d	d	comp_3
Tournament	35	23	8	d	d	comp_3
Tournament	35	23	9	d	d	comp_3
Tournament	35	23	10	d	d	comp_3
Tournament	35	23	11	c	d	comp_3
Tournament	35	23	12	d	d	comp_3
Tournament	36	1	1	d	c	comp_3
Tournament	36	1	2	c	c	comp_3
Tournament	36	2	1	c	d	comp_3
Tournament	36	2	2	d	d	comp_3
Tournament	36	2	3	c	d	comp_3
Tournament	36	2	4	d	d	comp_3
Tournament	36	2	5	d	d	comp_3
Tournament	36	2	6	d	d	comp_3
Tournament	36	2	7	d	d	comp_3
Tournament	36	2	8	d	c	comp_3
Tournament	36	3	1	d	d	comp_3
Tournament	36	4	1	c	d	comp_3
Tournament	36	5	1	d	d	comp_3
Tournament	36	5	2	d	d	comp_3
Tournament	36	5	3	c	d	comp_3
Tournament	36	5	4	d	d	comp_3
Tournament	36	5	5	d	d	comp_3
Tournament	36	5	6	d	d	comp_3
Tournament	36	5	7	c	d	comp_3
Tournament	36	5	8	d	d	comp_3
Tournament	36	5	9	d	d	comp_3
Tournament	36	5	10	d	d	comp_3
Tournament	36	6	1	c	d	comp_3
Tournament	36	6	2	d	d	comp_3
Tournament	36	6	3	d	d	comp_3
Tournament	36	6	4	d	d	comp_3
Tournament	36	7	1	c	c	comp_3
Tournament	36	7	2	d	c	comp_3
Tournament	36	7	3	c	d	comp_3
Tournament	36	7	4	c	d	comp_3
Tournament	36	7	5	d	d	comp_3
Tournament	36	7	6	d	d	comp_3
Tournament	36	7	7	d	d	comp_3
Tournament	36	7	8	d	d	comp_3
Tournament	36	7	9	d	d	comp_3
Tournament	36	8	1	c	c	comp_3
Tournament	36	8	2	d	c	comp_3
Tournament	36	8	3	c	d	comp_3
Tournament	36	8	4	d	d	comp_3
Tournament	36	8	5	d	d	comp_3
Tournament	36	9	1	c	c	comp_3
Tournament	36	10	1	c	c	comp_3
Tournament	36	10	2	c	c	comp_3
Tournament	36	10	3	c	c	comp_3
Tournament	36	10	4	c	c	comp_3
Tournament	36	10	5	d	d	comp_3
Tournament	36	10	6	c	d	comp_3
Tournament	36	11	1	c	d	comp_3
Tournament	36	11	2	d	c	comp_3
Tournament	36	12	1	c	c	comp_3
Tournament	36	13	1	c	d	comp_3
Tournament	36	13	2	d	c	comp_3
Tournament	36	13	3	d	d	comp_3
Tournament	36	13	4	c	d	comp_3
Tournament	36	13	5	d	d	comp_3
Tournament	36	13	6	d	d	comp_3
Tournament	36	13	7	c	d	comp_3
Tournament	36	13	8	d	c	comp_3
Tournament	36	13	9	d	d	comp_3
Tournament	36	13	10	d	d	comp_3
Tournament	36	13	11	d	d	comp_3
Tournament	36	14	1	d	c	comp_3
Tournament	36	14	2	c	c	comp_3
Tournament	36	15	1	d	c	comp_3
Tournament	36	15	2	c	d	comp_3
Tournament	36	16	1	c	c	comp_3
Tournament	36	16	2	d	c	comp_3
Tournament	36	17	1	c	d	comp_3
Tournament	36	17	2	d	d	comp_3
Tournament	36	17	3	d	d	comp_3
Tournament	36	17	4	d	d	comp_3
Tournament	36	17	5	d	d	comp_3
Tournament	36	17	6	d	d	comp_3
Tournament	36	17	7	d	d	comp_3
Tournament	36	17	8	d	d	comp_3
Tournament	36	17	9	c	d	comp_3
Tournament	36	18	1	c	c	comp_3
Tournament	36	18	2	d	d	comp_3
Tournament	36	18	3	c	d	comp_3
Tournament	36	18	4	d	d	comp_3
Tournament	36	19	1	c	c	comp_3
Tournament	36	19	2	d	c	comp_3
Tournament	36	19	3	c	d	comp_3
Tournament	36	19	4	d	c	comp_3
Tournament	36	19	5	d	d	comp_3
Tournament	36	19	6	d	d	comp_3
Tournament	36	19	7	d	d	comp_3
Tournament	36	20	1	d	d	comp_3
Tournament	36	20	2	d	d	comp_3
Tournament	36	21	1	c	c	comp_3
Tournament	36	21	2	d	c	comp_3
Tournament	36	21	3	d	d	comp_3
Tournament	36	21	4	d	d	comp_3
Tournament	36	22	1	c	d	comp_3
Tournament	36	22	2	d	d	comp_3
Tournament	36	22	3	d	d	comp_3
Tournament	36	22	4	d	c	comp_3
Tournament	36	22	5	d	d	comp_3
Tournament	36	22	6	d	c	comp_3
Tournament	36	22	7	d	d	comp_3
Tournament	36	22	8	d	d	comp_3
Tournament	36	22	9	d	d	comp_3
Tournament	36	23	1	d	c	comp_3
Tournament	36	23	2	d	d	comp_3
Tournament	36	23	3	d	d	comp_3
Tournament	36	23	4	c	d	comp_3
Tournament	36	23	5	d	d	comp_3
Tournament	36	23	6	d	d	comp_3
Tournament	36	23	7	d	d	comp_3
Tournament	36	23	8	d	d	comp_3
Tournament	36	23	9	d	d	comp_3
Tournament	36	23	10	c	d	comp_3
Tournament	36	23	11	c	c	comp_3
Tournament	36	23	12	d	c	comp_3
Tournament	37	1	1	d	c	comp_3
Tournament	37	1	2	d	c	comp_3
Tournament	37	2	1	d	c	comp_3
Tournament	37	2	2	d	d	comp_3
Tournament	37	2	3	d	c	comp_3
Tournament	37	2	4	d	d	comp_3
Tournament	37	2	5	d	d	comp_3
Tournament	37	2	6	d	d	comp_3
Tournament	37	2	7	d	d	comp_3
Tournament	37	2	8	c	d	comp_3
Tournament	37	3	1	c	c	comp_3
Tournament	37	4	1	d	d	comp_3
Tournament	37	5	1	d	d	comp_3
Tournament	37	5	2	d	d	comp_3
Tournament	37	5	3	d	d	comp_3
Tournament	37	5	4	d	c	comp_3
Tournament	37	5	5	d	c	comp_3
Tournament	37	5	6	d	c	comp_3
Tournament	37	5	7	d	d	comp_3
Tournament	37	5	8	d	d	comp_3
Tournament	37	5	9	d	d	comp_3
Tournament	37	5	10	d	d	comp_3
Tournament	37	6	1	c	d	comp_3
Tournament	37	6	2	d	d	comp_3
Tournament	37	6	3	d	d	comp_3
Tournament	37	6	4	d	c	comp_3
Tournament	37	7	1	d	d	comp_3
Tournament	37	7	2	d	c	comp_3
Tournament	37	7	3	d	d	comp_3
Tournament	37	7	4	d	d	comp_3
Tournament	37	7	5	d	d	comp_3
Tournament	37	7	6	d	d	comp_3
Tournament	37	7	7	d	d	comp_3
Tournament	37	7	8	d	d	comp_3
Tournament	37	7	9	d	d	comp_3
Tournament	37	8	1	c	c	comp_3
Tournament	37	8	2	c	d	comp_3
Tournament	37	8	3	d	c	comp_3
Tournament	37	8	4	d	d	comp_3
Tournament	37	8	5	d	d	comp_3
Tournament	37	9	1	d	d	comp_3
Tournament	37	10	1	d	c	comp_3
Tournament	37	10	2	d	d	comp_3
Tournament	37	10	3	d	d	comp_3
Tournament	37	10	4	d	d	comp_3
Tournament	37	10	5	d	d	comp_3
Tournament	37	10	6	d	d	comp_3
Tournament	37	11	1	c	d	comp_3
Tournament	37	11	2	d	c	comp_3
Tournament	37	12	1	c	c	comp_3
Tournament	37	13	1	c	c	comp_3
Tournament	37	13	2	c	c	comp_3
Tournament	37	13	3	c	c	comp_3
Tournament	37	13	4	c	c	comp_3
Tournament	37	13	5	c	d	comp_3
Tournament	37	13	6	d	d	comp_3
Tournament	37	13	7	d	d	comp_3
Tournament	37	13	8	d	d	comp_3
Tournament	37	13	9	d	d	comp_3
Tournament	37	13	10	d	d	comp_3
Tournament	37	13	11	d	d	comp_3
Tournament	37	14	1	d	c	comp_3
Tournament	37	14	2	d	d	comp_3
Tournament	37	15	1	c	c	comp_3
Tournament	37	15	2	c	c	comp_3
Tournament	37	16	1	c	d	comp_3
Tournament	37	16	2	d	c	comp_3
Tournament	37	17	1	c	d	comp_3
Tournament	37	17	2	d	c	comp_3
Tournament	37	17	3	d	d	comp_3
Tournament	37	17	4	d	d	comp_3
Tournament	37	17	5	d	d	comp_3
Tournament	37	17	6	d	d	comp_3
Tournament	37	17	7	d	d	comp_3
Tournament	37	17	8	d	d	comp_3
Tournament	37	17	9	d	d	comp_3
Tournament	37	18	1	c	c	comp_3
Tournament	37	18	2	c	c	comp_3
Tournament	37	18	3	c	c	comp_3
Tournament	37	18	4	c	c	comp_3
Tournament	37	19	1	c	c	comp_3
Tournament	37	19	2	c	c	comp_3
Tournament	37	19	3	c	c	comp_3
Tournament	37	19	4	c	c	comp_3
Tournament	37	19	5	c	c	comp_3
Tournament	37	19	6	c	c	comp_3
Tournament	37	19	7	c	c	comp_3
Tournament	37	20	1	c	d	comp_3
Tournament	37	20	2	d	d	comp_3
Tournament	37	21	1	c	c	comp_3
Tournament	37	21	2	c	d	comp_3
Tournament	37	21	3	d	d	comp_3
Tournament	37	21	4	d	d	comp_3
Tournament	37	22	1	c	c	comp_3
Tournament	37	22	2	c	c	comp_3
Tournament	37	22	3	c	c	comp_3
Tournament	37	22	4	c	c	comp_3
Tournament	37	22	5	c	c	comp_3
Tournament	37	22	6	c	c	comp_3
Tournament	37	22	7	c	c	comp_3
Tournament	37	22	8	d	d	comp_3
Tournament	37	22	9	d	d	comp_3
Tournament	37	23	1	c	c	comp_3
Tournament	37	23	2	c	c	comp_3
Tournament	37	23	3	c	c	comp_3
Tournament	37	23	4	c	c	comp_3
Tournament	37	23	5	d	c	comp_3
Tournament	37	23	6	d	c	comp_3
Tournament	37	23	7	d	c	comp_3
Tournament	37	23	8	d	d	comp_3
Tournament	37	23	9	d	d	comp_3
Tournament	37	23	10	d	d	comp_3
Tournament	37	23	11	d	d	comp_3
Tournament	37	23	12	d	d	comp_3
Tournament	38	1	1	d	d	comp_3
Tournament	38	1	2	d	c	comp_3
Tournament	38	2	1	d	d	comp_3
Tournament	38	2	2	c	d	comp_3
Tournament	38	2	3	d	d	comp_3
Tournament	38	2	4	d	d	comp_3
Tournament	38	2	5	d	d	comp_3
Tournament	38	2	6	d	d	comp_3
Tournament	38	2	7	d	d	comp_3
Tournament	38	2	8	d	d	comp_3
Tournament	38	3	1	c	c	comp_3
Tournament	38	4	1	c	d	comp_3
Tournament	38	5	1	c	c	comp_3
Tournament	38	5	2	c	c	comp_3
Tournament	38	5	3	c	d	comp_3
Tournament	38	5	4	d	d	comp_3
Tournament	38	5	5	d	d	comp_3
Tournament	38	5	6	d	d	comp_3
Tournament	38	5	7	d	c	comp_3
Tournament	38	5	8	d	d	comp_3
Tournament	38	5	9	d	d	comp_3
Tournament	38	5	10	d	d	comp_3
Tournament	38	6	1	c	c	comp_3
Tournament	38	6	2	c	c	comp_3
Tournament	38	6	3	c	c	comp_3
Tournament	38	6	4	c	c	comp_3
Tournament	38	7	1	c	c	comp_3
Tournament	38	7	2	c	d	comp_3
Tournament	38	7	3	d	c	comp_3
Tournament	38	7	4	d	c	comp_3
Tournament	38	7	5	d	d	comp_3
Tournament	38	7	6	d	d	comp_3
Tournament	38	7	7	d	d	comp_3
Tournament	38	7	8	d	d	comp_3
Tournament	38	7	9	d	d	comp_3
Tournament	38	8	1	c	c	comp_3
Tournament	38	8	2	c	c	comp_3
Tournament	38	8	3	c	c	comp_3
Tournament	38	8	4	c	c	comp_3
Tournament	38	8	5	c	c	comp_3
Tournament	38	9	1	c	c	comp_3
Tournament	38	10	1	c	c	comp_3
Tournament	38	10	2	c	c	comp_3
Tournament	38	10	3	c	d	comp_3
Tournament	38	10	4	d	d	comp_3
Tournament	38	10	5	d	d	comp_3
Tournament	38	10	6	d	d	comp_3
Tournament	38	11	1	c	d	comp_3
Tournament	38	11	2	d	c	comp_3
Tournament	38	12	1	c	d	comp_3
Tournament	38	13	1	d	d	comp_3
Tournament	38	13	2	d	d	comp_3
Tournament	38	13	3	d	d	comp_3
Tournament	38	13	4	d	d	comp_3
Tournament	38	13	5	d	d	comp_3
Tournament	38	13	6	d	d	comp_3
Tournament	38	13	7	d	d	comp_3
Tournament	38	13	8	d	d	comp_3
Tournament	38	13	9	d	d	comp_3
Tournament	38	13	10	d	d	comp_3
Tournament	38	13	11	d	d	comp_3
Tournament	38	14	1	c	c	comp_3
Tournament	38	14	2	c	c	comp_3
Tournament	38	15	1	c	d	comp_3
Tournament	38	15	2	d	c	comp_3
Tournament	38	16	1	c	d	comp_3
Tournament	38	16	2	d	c	comp_3
Tournament	38	17	1	c	d	comp_3
Tournament	38	17	2	d	d	comp_3
Tournament	38	17	3	d	c	comp_3
Tournament	38	17	4	d	d	comp_3
Tournament	38	17	5	d	d	comp_3
Tournament	38	17	6	d	d	comp_3
Tournament	38	17	7	d	d	comp_3
Tournament	38	17	8	d	d	comp_3
Tournament	38	17	9	d	d	comp_3
Tournament	38	18	1	c	c	comp_3
Tournament	38	18	2	c	d	comp_3
Tournament	38	18	3	d	c	comp_3
Tournament	38	18	4	d	c	comp_3
Tournament	38	19	1	c	c	comp_3
Tournament	38	19	2	c	c	comp_3
Tournament	38	19	3	c	c	comp_3
Tournament	38	19	4	c	c	comp_3
Tournament	38	19	5	c	c	comp_3
Tournament	38	19	6	c	c	comp_3
Tournament	38	19	7	c	c	comp_3
Tournament	38	20	1	c	d	comp_3
Tournament	38	20	2	d	d	comp_3
Tournament	38	21	1	c	d	comp_3
Tournament	38	21	2	d	d	comp_3
Tournament	38	21	3	d	d	comp_3
Tournament	38	21	4	d	d	comp_3
Tournament	38	22	1	c	d	comp_3
Tournament	38	22	2	c	d	comp_3
Tournament	38	22	3	d	d	comp_3
Tournament	38	22	4	d	d	comp_3
Tournament	38	22	5	d	d	comp_3
Tournament	38	22	6	d	d	comp_3
Tournament	38	22	7	d	d	comp_3
Tournament	38	22	8	d	d	comp_3
Tournament	38	22	9	d	d	comp_3
Tournament	38	23	1	c	d	comp_3
Tournament	38	23	2	d	c	comp_3
Tournament	38	23	3	d	c	comp_3
Tournament	38	23	4	c	d	comp_3
Tournament	38	23	5	d	c	comp_3
Tournament	38	23	6	c	d	comp_3
Tournament	38	23	7	c	c	comp_3
Tournament	38	23	8	c	c	comp_3
Tournament	38	23	9	c	c	comp_3
Tournament	38	23	10	c	c	comp_3
Tournament	38	23	11	c	c	comp_3
Tournament	38	23	12	c	c	comp_3
Tournament	39	1	1	c	d	comp_3
Tournament	39	1	2	d	d	comp_3
Tournament	39	2	1	d	d	comp_3
Tournament	39	2	2	d	d	comp_3
Tournament	39	2	3	d	c	comp_3
Tournament	39	2	4	d	d	comp_3
Tournament	39	2	5	d	d	comp_3
Tournament	39	2	6	d	d	comp_3
Tournament	39	2	7	d	d	comp_3
Tournament	39	2	8	d	d	comp_3
Tournament	39	3	1	d	d	comp_3
Tournament	39	4	1	c	c	comp_3
Tournament	39	5	1	c	c	comp_3
Tournament	39	5	2	c	c	comp_3
Tournament	39	5	3	d	c	comp_3
Tournament	39	5	4	d	d	comp_3
Tournament	39	5	5	d	d	comp_3
Tournament	39	5	6	d	d	comp_3
Tournament	39	5	7	c	d	comp_3
Tournament	39	5	8	d	d	comp_3
Tournament	39	5	9	d	d	comp_3
Tournament	39	5	10	d	d	comp_3
Tournament	39	6	1	c	c	comp_3
Tournament	39	6	2	c	c	comp_3
Tournament	39	6	3	c	c	comp_3
Tournament	39	6	4	d	c	comp_3
Tournament	39	7	1	c	c	comp_3
Tournament	39	7	2	c	c	comp_3
Tournament	39	7	3	c	c	comp_3
Tournament	39	7	4	d	d	comp_3
Tournament	39	7	5	d	d	comp_3
Tournament	39	7	6	d	c	comp_3
Tournament	39	7	7	c	c	comp_3
Tournament	39	7	8	d	c	comp_3
Tournament	39	7	9	d	c	comp_3
Tournament	39	8	1	c	d	comp_3
Tournament	39	8	2	d	d	comp_3
Tournament	39	8	3	d	d	comp_3
Tournament	39	8	4	d	d	comp_3
Tournament	39	8	5	d	d	comp_3
Tournament	39	9	1	c	c	comp_3
Tournament	39	10	1	c	c	comp_3
Tournament	39	10	2	c	d	comp_3
Tournament	39	10	3	d	d	comp_3
Tournament	39	10	4	d	d	comp_3
Tournament	39	10	5	d	d	comp_3
Tournament	39	10	6	d	c	comp_3
Tournament	39	11	1	c	c	comp_3
Tournament	39	11	2	c	c	comp_3
Tournament	39	12	1	c	c	comp_3
Tournament	39	13	1	c	d	comp_3
Tournament	39	13	2	d	d	comp_3
Tournament	39	13	3	d	d	comp_3
Tournament	39	13	4	d	d	comp_3
Tournament	39	13	5	d	d	comp_3
Tournament	39	13	6	d	d	comp_3
Tournament	39	13	7	d	d	comp_3
Tournament	39	13	8	d	c	comp_3
Tournament	39	13	9	c	d	comp_3
Tournament	39	13	10	d	d	comp_3
Tournament	39	13	11	d	d	comp_3
Tournament	39	14	1	d	d	comp_3
Tournament	39	14	2	d	c	comp_3
Tournament	39	15	1	d	d	comp_3
Tournament	39	15	2	d	d	comp_3
Tournament	39	16	1	d	c	comp_3
Tournament	39	16	2	d	c	comp_3
Tournament	39	17	1	d	c	comp_3
Tournament	39	17	2	d	d	comp_3
Tournament	39	17	3	d	d	comp_3
Tournament	39	17	4	d	d	comp_3
Tournament	39	17	5	d	d	comp_3
Tournament	39	17	6	d	d	comp_3
Tournament	39	17	7	d	d	comp_3
Tournament	39	17	8	d	d	comp_3
Tournament	39	17	9	d	c	comp_3
Tournament	39	18	1	c	d	comp_3
Tournament	39	18	2	d	c	comp_3
Tournament	39	18	3	d	c	comp_3
Tournament	39	18	4	d	d	comp_3
Tournament	39	19	1	c	d	comp_3
Tournament	39	19	2	d	d	comp_3
Tournament	39	19	3	d	d	comp_3
Tournament	39	19	4	d	d	comp_3
Tournament	39	19	5	d	d	comp_3
Tournament	39	19	6	d	d	comp_3
Tournament	39	19	7	d	d	comp_3
Tournament	39	20	1	d	c	comp_3
Tournament	39	20	2	d	d	comp_3
Tournament	39	21	1	c	c	comp_3
Tournament	39	21	2	c	c	comp_3
Tournament	39	21	3	c	c	comp_3
Tournament	39	21	4	d	c	comp_3
Tournament	39	22	1	c	d	comp_3
Tournament	39	22	2	d	d	comp_3
Tournament	39	22	3	d	c	comp_3
Tournament	39	22	4	d	c	comp_3
Tournament	39	22	5	d	c	comp_3
Tournament	39	22	6	d	d	comp_3
Tournament	39	22	7	d	c	comp_3
Tournament	39	22	8	d	c	comp_3
Tournament	39	22	9	d	d	comp_3
Tournament	39	23	1	c	c	comp_3
Tournament	39	23	2	c	d	comp_3
Tournament	39	23	3	d	c	comp_3
Tournament	39	23	4	d	d	comp_3
Tournament	39	23	5	d	c	comp_3
Tournament	39	23	6	d	c	comp_3
Tournament	39	23	7	d	d	comp_3
Tournament	39	23	8	d	d	comp_3
Tournament	39	23	9	d	d	comp_3
Tournament	39	23	10	d	c	comp_3
Tournament	39	23	11	c	c	comp_3
Tournament	39	23	12	c	c	comp_3
Tournament	40	1	1	c	d	comp_3
Tournament	40	1	2	c	d	comp_3
Tournament	40	2	1	c	c	comp_3
Tournament	40	2	2	c	c	comp_3
Tournament	40	2	3	c	d	comp_3
Tournament	40	2	4	c	c	comp_3
Tournament	40	2	5	c	c	comp_3
Tournament	40	2	6	c	d	comp_3
Tournament	40	2	7	d	d	comp_3
Tournament	40	2	8	d	c	comp_3
Tournament	40	3	1	d	d	comp_3
Tournament	40	4	1	d	c	comp_3
Tournament	40	5	1	c	c	comp_3
Tournament	40	5	2	c	c	comp_3
Tournament	40	5	3	c	c	comp_3
Tournament	40	5	4	c	c	comp_3
Tournament	40	5	5	c	c	comp_3
Tournament	40	5	6	c	c	comp_3
Tournament	40	5	7	c	c	comp_3
Tournament	40	5	8	c	c	comp_3
Tournament	40	5	9	c	c	comp_3
Tournament	40	5	10	c	c	comp_3
Tournament	40	6	1	c	c	comp_3
Tournament	40	6	2	c	c	comp_3
Tournament	40	6	3	c	c	comp_3
Tournament	40	6	4	c	d	comp_3
Tournament	40	7	1	c	c	comp_3
Tournament	40	7	2	c	c	comp_3
Tournament	40	7	3	c	c	comp_3
Tournament	40	7	4	c	d	comp_3
Tournament	40	7	5	c	d	comp_3
Tournament	40	7	6	c	d	comp_3
